,High Degree,High Degree nodes,Centrality,Centrality nodes,Temparature,Temperature nodes,Random,Random nodes,Low Degree,Low degree nodes,Vertex Cover,Vertex Cover nodes
0,0.0244,4,0.025,4,0.0253,4,0.0221,34,0.0228,15,0.0216,4
1,0.0295,0,0.0302,1,0.0265,3,0.0221,16,0.022826657337764563,18,0.0303,0
2,0.0333,1,0.0318,3,0.0323,14,0.0249,28,0.022886268239056567,20,0.0321,1
3,0.0356,3,0.0392,0,0.0353,13,0.0298,23,0.0253,21,0.0404,14
4,0.046,6,0.0449,14,0.041,28,0.029825374748879616,2,0.0295,23,0.047,6
5,0.0477,14,0.0513,6,0.0477,0,0.0321,39,0.0297,31,0.0508,7
6,0.0554,7,0.0575,13,0.0496,1,0.0351,24,0.031966666666666664,32,0.0585,3
7,0.0593,13,0.057506879590908104,5,0.0576,2,0.0407,0,0.0348,33,0.058520400960045175,13
8,0.0656,5,0.0657,7,0.057621849672476966,6,0.0489,1,0.0359,34,0.0621,5
9,0.066,8,0.0664,19,0.0662,11,0.0518,12,0.0381,35,0.0706,28
10,0.0689,9,0.0717,9,0.073,7,0.0524,47,0.0438,37,0.0744,11
11,0.0766,19,0.0773,12,0.0812,5,0.0634,19,0.04385076001842469,38,0.077,19
12,0.07664233576642336,28,0.0822,28,0.07976666666666667,9,0.065,6,0.0456,39,0.0795,9
13,0.08963333333333333,11,0.08220970586561985,8,0.08413333333333334,25,0.0682,22,0.0483,40,0.089,12
14,0.091,12,0.0917,29,0.0851,43,0.0743,42,0.0484,41,0.0898,25
15,0.09101808372464781,29,0.0917005023742344,11,0.0892,12,0.07636666666666667,41,0.0543,42,0.0969,29
16,0.0985,22,0.1032,24,0.0944,8,0.0764,36,0.0554,44,0.0985,43
17,0.1046,24,0.1032199954965098,25,0.1004,19,0.0866,5,0.0581,45,0.1023,22
18,0.1101,25,0.10333333333333333,43,0.1021,24,0.08661344654146094,40,0.05810137708760621,46,0.10230558232633997,31
19,0.10753333333333333,43,0.1059,30,0.113,29,0.0897,10,0.0661,47,0.10803333333333333,8
20,0.1087,2,0.1158,26,0.1172,22,0.0919,8,0.0673,48,0.1104,16
21,0.1129,10,0.1203,22,0.11720414831652223,36,0.0997,13,0.0702,49,0.11041084962106103,17
22,0.1185,16,0.1176,27,0.1157,27,0.1009,14,0.0705,2,0.1212,24
23,0.11851225016118633,17,0.1179,36,0.11973333333333333,31,0.1031,15,0.07050621102764276,10,0.1214,30
24,0.1227,26,0.1186,2,0.1248,17,0.1086,44,0.0744,16,0.1291,36
25,0.1258,27,0.1249,16,0.1252,16,0.11,26,0.0778,17,0.1266,2
26,0.1286,30,0.12493642990337345,17,0.1252133436772692,26,0.1155,21,0.0808,26,0.1282,10
27,0.1309,36,0.1304,10,0.13383333333333333,34,0.1173,9,0.0862,27,0.1335,15
28,0.1321,15,0.13043478260869565,18,0.139,40,0.11943333333333334,30,0.0862,30,0.1355,18
29,0.1365,18,0.1349,33,0.1401,37,0.1248,17,0.08619963498525902,36,0.1407,20
30,0.1365541235075512,20,0.1392,44,0.1403,30,0.127,46,0.09486666666666667,22,0.13606666666666667,21
31,0.1406,21,0.1457,48,0.13846666666666665,10,0.1332,32,0.0972,24,0.1384,23
32,0.14061724719658628,23,0.14570806100217865,46,0.145,35,0.1389,7,0.1044,25,0.1424,26
33,0.1476,31,0.14571350314982195,37,0.1494,23,0.1408,20,0.1097,43,0.1459,27
34,0.15186666666666668,32,0.1525,42,0.1507,48,0.1462,3,0.10970231532524807,11,0.1464,32
35,0.1518677281077771,33,0.15123333333333333,23,0.1512,18,0.14583333333333334,37,0.1162,12,0.1514,33
36,0.1576,34,0.1536,47,0.1538,39,0.1472,38,0.12043333333333334,29,0.1548,34
37,0.1583,35,0.15963333333333332,39,0.159,47,0.1509,31,0.12046516250869695,8,0.1577,35
38,0.1588,37,0.15713333333333335,35,0.163,45,0.15092451598868828,43,0.1305,9,0.15774145058248779,37
39,0.1626,38,0.1607,45,0.1638,49,0.1534,45,0.1312,19,0.1626,38
40,0.1666,39,0.16423333333333334,34,0.16381244186682717,33,0.156,48,0.1406,28,0.1663,39
41,0.16553333333333334,40,0.16421789105447276,31,0.1701,46,0.1583,18,0.14061859893486275,5,0.1729,40
42,0.16553164442023063,41,0.1656,40,0.17013763129300977,42,0.16,4,0.1457,7,0.175,41
43,0.1672,42,0.1743,21,0.1705,32,0.1646,27,0.1475,13,0.1750214592274678,42
44,0.1692,44,0.17396666666666666,49,0.17506666666666668,44,0.1665,29,0.1623,3,0.17526666666666665,44
45,0.1712,45,0.1755,38,0.17287654246915063,38,0.1749,25,0.16230186078566505,6,0.17259654806903862,45
46,0.1783,46,0.1783,15,0.1799,41,0.1773,49,0.1631,14,0.1795,46
47,0.1796,47,0.17823333333333333,20,0.18166666666666667,21,0.1773213324101854,33,0.1691,0,0.17951366068913718,47
48,0.1903,48,0.18673333333333333,32,0.1816751180276272,15,0.1836,35,0.1788,1,0.17957263281709468,48
49,0.1952,49,0.18673063236418272,41,0.1877,20,0.1861,11,0.186,4,0.1807,49
